"t","A","D","Y","fs","V","F",
0.22497,93.4976,-0.35133,2.2582,,-8.2817,-1270.8685,
0.22531,97.4794,-0.35404,2.2588,,-7.8384,-1264.7648,
0.22564,101.5211,-0.35623,2.2588,,-7.4545,-1256.5805,
0.22597,117.6577,-0.35838,2.2594,,-7.3026,-1249.2284,
0.2263,127.238,-0.36116,2.2594,,-6.8461,-1238.6857,
0.22664,123.1065,-0.36312,2.2585,,-6.4615,-1226.0624,
0.22697,115.9213,-0.36558,2.2597,,-6.3704,-1211.7745,
0.2273,104.1257,-0.36793,2.2588,,-6.0976,-1197.3477,
0.22764,97.5393,-0.36956,2.2588,,-5.5408,-1182.5049,
0.22797,91.851,-0.37124,2.2594,,-5.3324,-1170.1589,
0.2283,85.8634,-0.37319,2.2588,,-5.0065,-1158.5065,
0.22863,80.8038,-0.37462,2.2594,,-4.281,-1147.5479,
0.22897,85.8634,-0.37591,2.2591,,-4.148,-1135.0632,
0.2293,88.9769,-0.37732,2.2597,,-3.8941,-1123.6882,
0.22963,96.0723,-0.37891,2.2591,,-3.5217,-1108.8454,
0.22997,92.4797,-0.37933,2.2585,,-3.2147,-1092.1992,
0.2303,82.7498,-0.38061,2.2579,,-3.0513,-1072.2237,
0.23063,61.5835,-0.38161,2.2579,,-2.7587,-1050.7224,
0.23096,48.6202,-0.38257,2.2579,,-2.3633,-1026.0305,
0.2313,33.4715,-0.38317,2.2585,,-2.4255,-1000.5063,
0.23163,33.8907,-0.38404,2.2576,,-2.1772,-971.5142,
0.23196,40.8363,-0.38466,2.2579,,-1.87,-946.5448,
0.23229,53.1709,-0.3852,2.2585,,-1.7376,-919.2173,
0.23263,67.9903,-0.38578,2.2588,,-1.6745,-890.9188,
0.23296,80.1452,-0.3864,2.26,,-1.5307,-861.3718,
0.23329,82.3905,-0.38659,2.2597,,-1.4146,-827.1084,
0.23363,71.1038,-0.38719,2.2594,,-1.2595,-787.4349,
0.23396,37.1539,-0.38763,2.2591,,-1.0513,-746.2355,
0.23429,-17.5132,-0.38811,2.2594,,-0.92366,-702.5392,
0.23462,-0.80772,-0.38843,2.2591,,-0.77317,-664.5304,
0.23496,9.3413,-0.38856,2.2585,,-0.55636,-635.1221,
0.23529,0.89876,-0.38858,2.2597,,-0.3506,-608.9043,
0.23562,5.7188,-0.38886,2.2591,,-0.14893,-586.2932,
0.23596,1.6772,-0.38865,2.2594,,-0.053829,-569.0921,
0.23629,2.6052,-0.38868,2.2191,,0.155,-552.3073,
0.23662,33.6212,-0.38857,0.97154,,0.14638,-537.3256,
0.23695,125.8009,-0.38851,-0.40085,,0.26787,-523.7313,
0.23729,243.8173,-0.38857,0.22477,,0.55029,-502.7848,
0.23762,251.4216,-0.38814,-0.10147,,0.74197,-457.4239,
0.23795,174.9295,-0.38819,0.053559,,0.69703,-380.8513,
0.23829,41.3153,-0.38815,0.018463,,0.91909,-280.1418,
0.23862,-79.3057,-0.38718,-0.017548,,1.2685,-172.2189,
0.23895,-108.5254,-0.3867,0.045014,,1.1701,-76.2258,
0.23928,-116.6386,-0.38671,-0.019684,,1.6287,6.4504,
0.23962,-46.6132,-0.38606,0.034638,,1.8211,68.735,
0.23995,50.2968,-0.3852,0.0068666,,1.5548,108.9633,
0.24028,151.6077,-0.38503,0.020905,,1.7054,148.7755,
0.24062,224.0881,-0.38386,0.016327,,2.2566,190.9459,
0.24095,241.572,-0.3833,0.01297,,2.4244,246.9881,
0.24128,202.6224,-0.38304,0.017548,,2.8773,313.2955,
0.24161,134.1238,-0.38216,0.01297,,3.5381,376.2736,
0.24195,73.3791,-0.3807,0.016938,,3.9211,421.0796,
0.24228,23.2327,-0.37961,0.014496,,4.3325,452.0139,
0.24261,-0.059265,-0.37754,0.016022,,4.9093,467.5503,
0.24294,-11.2861,-0.37561,0.015412,,5.1166,475.0411,
0.24328,12.6345,-0.37342,0.014801,,5.3537,471.0183,
0.24361,67.7208,-0.37176,0.016022,,5.4939,457.7013,
0.24394,116.0111,-0.36997,0.015717,,5.5392,448.8233,
0.24428,133.495,-0.36854,0.016022,,5.6838,454.3721,
0.24461,109.7541,-0.36645,0.015412,,5.8098,462.4177,
0.24494,86.7615,-0.36498,0.015412,,5.9971,470.8796,
0.24527,60.386,-0.36279,0.016022,,6.4401,469.6311,
0.24561,54.6079,-0.36048,0.015412,,6.7996,464.7759,
0.24594,49.6381,-0.35795,0.015106,,7.05,456.3141,
0.24627,29.6694,-0.3558,0.014801,,7.4168,448.5459,
0.24661,1.4077,-0.35283,0.015106,,7.6287,442.4423,
0.24694,-10.6873,-0.35043,0.013886,,7.5336,437.3097,
0.24727,-13.2021,-0.34768,0.013275,,7.6055,433.4256,
0.2476,8.3534,-0.34524,0.014801,,7.7847,431.3448,
0.24794,32.4237,-0.34248,0.014191,,7.6608,427.5994,
0.24827,44.6983,-0.34042,0.014191,,8.0612,423.854,
0.2486,55.8354,-0.3377,0.013886,,8.0854,421.912,
0.24894,59.4579,-0.33507,0.014801,,8.1981,422.3281,
0.24927,47.3628,-0.33243,0.014801,,8.2504,428.293,
0.2496,15.8379,-0.32897,0.015106,,8.4889,442.0261,
0.24993,25.3283,-0.32615,0.016022,,8.538,452.0139,
0.25027,73.5887,-0.32341,0.016022,,8.8814,440.3615,
0.2506,63.29,-0.32051,0.015106,,9.1088,425.7961,
0.25093,95.5933,-0.31782,0.014801,,9.0859,415.1148,
0.25126,95.4436,-0.31497,0.014496,,9.3794,411.9242,
0.2516,69.9662,-0.31143,0.014801,,9.6104,410.3983,
0.25193,57.6616,-0.30818,0.015106,,9.8943,407.2078,
0.25226,53.6798,-0.30478,0.015106,,10.3994,402.9075,
0.2526,40.4471,-0.30118,0.015412,,10.63,398.746,
0.25293,32.1542,-0.29782,0.014801,,10.6308,393.8908,
0.25326,26.1067,-0.29417,0.015106,,10.8159,385.2903,
0.25359,19.9694,-0.29013,0.014801,,10.8588,374.0541,
0.25393,26.7953,-0.28667,0.014496,,10.8436,363.2341,
0.25426,30.9866,-0.28312,0.014191,,10.9313,357.6853,
0.25459,48.5005,-0.27938,0.015106,,10.9072,354.2174,
0.25493,62.6912,-0.27587,0.016022,,10.8981,351.8592,
0.25526,67.0023,-0.27231,0.016022,,11.1189,350.472,
0.25559,69.8764,-0.26872,0.016327,,11.4646,349.6397,
0.25592,60.835,-0.26513,0.015717,,11.5576,346.3104,
0.25626,34.1302,-0.26111,0.038605,,11.6301,339.7907,
0.25659,28.5317,-0.25706,1.0872,,11.7274,330.3578,
0.25692,-17.3336,-0.2526,2.701,,11.7956,320.925,
0.25726,-102.5377,-0.24861,2.0201,,11.9283,327.0286,
0.25759,-184.9875,-0.24491,2.3952,,11.6065,389.7293,
0.25792,-249.8636,-0.24109,2.1907,,11.4824,479.7575,
0.25825,-247.0494,-0.23731,2.2774,,10.9936,551.0588,
0.25859,-116.5488,-0.23337,2.2664,,10.6652,599.6102,
0.25892,21.0472,-0.23021,2.238,,10.6185,645.6647,
0.25925,117.1787,-0.22649,2.2805,,10.3739,705.1749,
0.25958,168.4629,-0.22333,2.2396,,10.0366,773.1469,
0.25992,184.1205,-0.22022,2.271,,9.9929,846.1127,
0.26025,177.8036,-0.21664,2.2521,,10.2624,904.6519,
0.26058,165.499,-0.21347,2.2597,,10.3789,951.1226,
0.26092,157.4157,-0.21059,2.2603,,10.7768,985.1086,
0.26125,131.5491,-0.20677,2.2557,,11.3428,1004.9453,
0.26158,94.1862,-0.20289,2.2606,,11.8361,1018.8171,
0.26191,14.5206,-0.19886,2.257,,12.2522,1029.3598,
0.26225,-40.5357,-0.19464,2.2609,,12.8031,1037.4054,
0.26258,-60.4147,-0.19002,2.2585,,13.6005,1041.8444,
0.26291,-52.9301,-0.18512,2.2588,,13.7801,1044.8962,
0.26325,-17.9024,-0.18085,2.2585,,13.8406,1047.6706,
0.26358,-36.2546,-0.1765,2.2576,,13.9722,1053.2193,
0.26391,-43.2301,-0.17056,2.2579,,13.9177,1060.1552,
0.26424,-24.4589,-0.1662,2.2582,,13.4605,1065.1491,
0.26458,3.5034,-0.16201,2.2579,,13.561,1068.4783,
0.26491,46.0156,-0.15744,2.2576,,13.6043,1071.2527,
0.26524,54.2786,-0.15296,2.2573,,12.9881,1076.8015,
0.26558,29.9687,-0.14929,2.2573,,13.1555,1087.7602,
0.26591,16.8259,-0.14474,2.2594,,13.2366,1100.2448,
0.26624,-13.7111,-0.14028,2.2426,,13.0943,1108.8454,
0.26657,-20.5669,-0.13598,1.2895,,13.1316,1111.2035,
0.26691,-12.0345,-0.13118,-0.44114,,13.4232,1107.5969,
0.26724,7.9941,-0.12677,0.26017,,13.4803,1095.6671,
0.26757,58.9489,-0.12258,-0.1445,,13.6447,1065.2878,
0.2679,75.6245,-0.118,0.095064,,13.9462,1030.1921,
0.26824,94.0964,-0.11355,-0.027619,,13.8301,1005.3615,
0.26857,55.8952,-0.10885,0.016632,,14.1546,988.2991,
0.2689,-12.8429,-0.10396,0.031281,,14.4432,973.3175,
0.26924,-53.7385,-0.098846,-0.016632,,14.3883,951.2613,
0.26957,-77.8687,-0.094356,0.034638,,14.4898,923.5176,
0.2699,-94.8137,-0.089085,0.002594,,14.4013,892.8608,
0.27023,-101.0109,-0.084122,0.022431,,14.2409,863.4526,
0.27057,-107.3578,-0.079693,0.011749,,13.8394,834.5991,
0.2709,-97.8075,-0.07497,0.015106,,13.7019,806.4393,
0.27123,-76.5813,-0.070511,0.017243,,13.2709,781.6087,
0.27157,-47.4215,-0.066042,0.013581,,12.7564,761.772,
0.2719,-31.1052,-0.061999,0.018158,,12.6745,746.7904,
0.27223,-21.0459,-0.057876,0.015106,,12.4424,734.4445,
0.27256,-17.5132,-0.053752,0.016938,,12.419,718.7693,
0.2729,-38.8592,-0.050159,0.015412,,12.2935,702.8167,
0.27323,-61.8817,-0.045948,0.016327,,12.2294,683.2574,
0.27356,-82.7486,-0.041844,0.016938,,12.1167,663.1432,
0.2739,-97.8374,-0.037446,0.015717,,11.8982,641.6419,
0.27423,-91.4007,-0.033312,0.015106,,11.8944,620.1405,
0.27456,-81.581,-0.02944,0.015412,,11.8494,600.0264,
0.27489,-85.3532,-0.025616,0.014191,,11.6783,583.7963,
0.27523,-78.2878,-0.022074,0.014496,,11.2205,567.9824,
0.27556,-68.1986,-0.018491,0.014496,,11.0089,552.8621,
0.27589,-66.4921,-0.0144,0.016022,,10.6593,536.4933,
0.27622,-57.2712,-0.010751,0.014801,,10.3607,520.5407,
0.27656,-58.5585,-0.0075728,0.015412,,10.2254,505.143,
0.27689,-63.4085,-0.0040016,0.015412,,9.9973,491.5486,
0.27722,-71.2224,-0.0010606,0.015412,,9.5017,476.7057,
0.27756,-61.4925,0.0019682,0.015412,,9.155,462.8339,
0.27789,-61.4026,0.0051499,0.015717,,9.157,447.5749,
0.27822,-52.002,0.0081257,0.015412,,8.741,434.1192,
0.27855,-56.9119,0.010897,0.015717,,8.6328,420.8022,
0.27889,-52.0919,0.013623,0.016022,,8.694,409.1499,
0.27922,-47.7209,0.016807,0.016327,,8.4694,396.6652,
0.27955,-47.0922,0.01927,0.014496,,8.419,386.8162,
0.27989,-54.5767,0.021924,0.014801,,8.3218,375.4413,
0.28022,-57.5706,0.025115,0.013275,,8.2123,365.3149,
0.28055,-57.4508,0.027699,0.014191,,7.9453,351.8592,
0.28088,-52.1517,0.03054,0.014191,,7.7626,340.4843,
0.28122,-40.8052,0.033053,0.015106,,7.6826,329.9417,
0.28155,-38.3502,0.035487,0.013886,,7.3761,320.5088,
0.28188,-30.7459,0.03796,0.013886,,7.3205,313.1567,
0.28222,-29.728,0.039938,0.013886,,7.0942,304.8337,
0.28255,-26.4947,0.042378,0.014801,,6.9625,297.759,
0.28288,-24.5188,0.044754,0.015717,,6.812,289.1585,
